Operator,Category,Product,Metric,Year,Month,Value,Month_Num,Date
Production,Electricity (MWh),,,2019,December,0.0,12,2019-12-01
Production,Electricity (MWh),,,2019,December,181952.7,12,2019-12-01
Production,Electricity (MWh),,,2019,December,161864.9,12,2019-12-01
Production,Electricity (MWh),,,2019,December,26994.1,12,2019-12-01
Production,Electricity (MWh),,,2019,December,3693.1,12,2019-12-01
Production,Electricity (MWh),,,2019,December,1810782.6,12,2019-12-01
Production,Electricity (MWh),,,2019,December,89782.7,12,2019-12-01
Production,Electricity (MWh),,,2019,December,1785867.1,12,2019-12-01
Production,Electricity (MWh),,,2019,December,558112.6,12,2019-12-01
Production,Electricity (MWh),,,2019,December,169076.2,12,2019-12-01
Production,Electricity (MWh),,,2019,December,3628330.5,12,2019-12-01
Production,Electricity (MWh),,,2019,December,2487160.6,12,2019-12-01
Production,Electricity (MWh),,,2019,December,343291.6,12,2019-12-01
Production,Electricity (MWh),,,2019,December,160803.2,12,2019-12-01
Production,Electricity (MWh),,,2019,December,2403940.8,12,2019-12-01
Production,Electricity (MWh),,,2019,December,1957342.2,12,2019-12-01
Production,Electricity (MWh),,,2019,December,32925.0,12,2019-12-01
Production,Electricity (MWh),,,2019,December,140479.7,12,2019-12-01
Production,Electricity (MWh),,,2019,December,1157189.6,12,2019-12-01
Production,Electricity (MWh),,,2019,December,10802.0,12,2019-12-01
Production,Electricity (MWh),,,2019,December,64147.8,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,1006466.4,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,19230083.0,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,135458.0,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,408.2,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,2724.1,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,1138.9,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,0.0,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,17735.0,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,70217.5,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,99153.0,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,52725.7,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,45926424.0,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,160175.9,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,10308028.4,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,64753376.0,12,2019-12-01
Production,Sulphur (tonnes),,,2019,December,184131.3,12,2019-12-01
Closing Inventory,Electricity (MWh),,,2020,January,18194.6,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,13334.9,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,308.3,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1188170.0,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1026301.5,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1051933.5,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,4270.5,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,108292.5,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1389945.5,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,477381.6,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,103127.6,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,559577.2,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,40678.1,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,-0.1,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,136861.4,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,774436.8,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,16377.3,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,2801.8,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,78438.2,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1065070.2,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,453328.6,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,2777.5,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,111761.4,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,107988.9,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,83892.2,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,295.6,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,63540.1,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,66719.7,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,176.0,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,0.0,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,122596.7,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,256774.3,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,46239.3,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,8168.1,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1555368.0,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,80756.3,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1377827.7,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,479131.7,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,175624.9,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,3203554.0,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,2130370.0,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,272328.0,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,164807.8,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1868972.6,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1598841.1,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,5211.7,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,132973.7,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,1111064.9,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,8397.5,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,January,65491.9,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,33942.4,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,0.0,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,148766.7,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,0.0,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,3117.4,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,1956.5,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,0.0,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,19434.5,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,53794.3,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,94134.5,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,52103.0,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,779895.0,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,153921.2,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,46882.5,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,74341.0,1,2020-01-01
Closing Inventory,Sulphur (tonnes),,,2020,January,188163.2,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,2642.0,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,184930.8,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,137247.4,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,42252.5,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,4571.0,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,143581.8,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,139286.5,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,2453.5,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,9730.2,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,66826.0,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,155903.7,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,444514.0,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,258937.0,1,2020-01-01
Exported,Electricity (MWh),,,2020,January,133620.0,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,2642.0,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,184930.8,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,137247.4,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,42252.5,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,4571.0,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,143581.8,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,139286.5,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,2453.5,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,9730.2,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,66826.0,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,155903.7,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,444514.0,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,258937.0,1,2020-01-01
Generated,Electricity (MWh),,,2020,January,133620.0,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,18194.6,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,13334.9,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,308.3,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1188170.0,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1026301.6,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1051933.5,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,4270.5,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,108292.5,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1389944.9,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,477381.6,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,103127.6,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,559577.2,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,40678.1,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,-0.1,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,136861.4,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,774436.8,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,16377.2,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,2801.8,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,78438.2,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1065070.3,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,453328.5,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,2777.6,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,111761.4,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,107988.9,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,83892.2,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,295.6,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,63540.1,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,66719.7,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,176.0,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,0.0,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,122596.8,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,256774.3,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,46239.3,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,8168.1,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1555367.9,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,80756.2,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1377827.6,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,479131.7,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,175624.8,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,3203554.0,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,2130370.0,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,272328.0,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,164807.8,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1868972.4,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1598841.1,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,5211.7,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,132973.8,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,1111065.0,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,8397.5,1,2020-01-01
Inventory Adjustment,Electricity (MWh),,,2020,January,65491.9,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,33942.4,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,0.0,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,148766.7,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,0.0,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,3117.4,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,1956.5,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,0.0,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,19434.5,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,53794.3,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,94134.5,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,52104.0,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,779894.0,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,153921.2,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,46882.5,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,74341.0,1,2020-01-01
Inventory Adjustment,Sulphur (tonnes),,,2020,January,188163.2,1,2020-01-01
Production,Electricity (MWh),,,2020,January,18208.3,1,2020-01-01
Production,Electricity (MWh),,,2020,January,13334.9,1,2020-01-01
Production,Electricity (MWh),,,2020,January,308.3,1,2020-01-01
Production,Electricity (MWh),,,2020,January,1273193.0,1,2020-01-01
Production,Electricity (MWh),,,2020,January,1078394.7,1,2020-01-01
Production,Electricity (MWh),,,2020,January,1114352.1,1,2020-01-01
Production,Electricity (MWh),,,2020,January,100577.8,1,2020-01-01
Production,Electricity (MWh),,,2020,January,108292.5,1,2020-01-01
Production,Electricity (MWh),,,2020,January,1503967.0,1,2020-01-01
Production,Electricity (MWh),,,2020,January,575799.7,1,2020-01-01
Production,Electricity (MWh),,,2020,January,103127.6,1,2020-01-01
Production,Electricity (MWh),,,2020,January,570172.6,1,2020-01-01
Production,Electricity (MWh),,,2020,January,40678.1,1,2020-01-01
Production,Electricity (MWh),,,2020,January,30.6,1,2020-01-01
Production,Electricity (MWh),,,2020,January,158473.9,1,2020-01-01
Production,Electricity (MWh),,,2020,January,777829.8,1,2020-01-01
Production,Electricity (MWh),,,2020,January,17183.3,1,2020-01-01
Production,Electricity (MWh),,,2020,January,25893.7,1,2020-01-01
Production,Electricity (MWh),,,2020,January,78438.2,1,2020-01-01
Production,Electricity (MWh),,,2020,January,1072490.8,1,2020-01-01
Production,Electricity (MWh),,,2020,January,472157.6,1,2020-01-01
Production,Electricity (MWh),,,2020,January,24417.0,1,2020-01-01
Production,Electricity (MWh),,,2020,January,111761.4,1,2020-01-01
Production,Electricity (MWh),,,2020,January,109447.2,1,2020-01-01
Production,Electricity (MWh),,,2020,January,83892.2,1,2020-01-01
Production,Electricity (MWh),,,2020,January,295.6,1,2020-01-01
Production,Electricity (MWh),,,2020,January,63540.1,1,2020-01-01
Production,Electricity (MWh),,,2020,January,66719.7,1,2020-01-01
Production,Electricity (MWh),,,2020,January,176.0,1,2020-01-01
Production,Electricity (MWh),,,2020,January,0.0,1,2020-01-01
Production,Electricity (MWh),,,2020,January,229974.8,1,2020-01-01
Production,Electricity (MWh),,,2020,January,308468.0,1,2020-01-01
Production,Electricity (MWh),,,2020,January,55880.1,1,2020-01-01
Production,Electricity (MWh),,,2020,January,8168.1,1,2020-01-01
Production,Electricity (MWh),,,2020,January,1740603.4,1,2020-01-01
Production,Electricity (MWh),,,2020,January,98974.8,1,2020-01-01
Production,Electricity (MWh),,,2020,January,1653938.1,1,2020-01-01
Production,Electricity (MWh),,,2020,January,531901.4,1,2020-01-01
Production,Electricity (MWh),,,2020,January,175624.9,1,2020-01-01
Production,Electricity (MWh),,,2020,January,3356194.0,1,2020-01-01
Production,Electricity (MWh),,,2020,January,2451711.0,1,2020-01-01
Production,Electricity (MWh),,,2020,January,332510.0,1,2020-01-01
Production,Electricity (MWh),,,2020,January,164807.8,1,2020-01-01
Production,Electricity (MWh),,,2020,January,2277518.2,1,2020-01-01
Production,Electricity (MWh),,,2020,January,1836949.1,1,2020-01-01
Production,Electricity (MWh),,,2020,January,44512.1,1,2020-01-01
Production,Electricity (MWh),,,2020,January,132973.7,1,2020-01-01
Production,Electricity (MWh),,,2020,January,1139575.9,1,2020-01-01
Production,Electricity (MWh),,,2020,January,8397.5,1,2020-01-01
Production,Electricity (MWh),,,2020,January,65491.9,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,1015905.0,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,19478410.6,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,148766.7,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,408.2,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,3117.4,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,2572.4,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,0.0,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,19434.5,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,65519.2,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,94134.5,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,53318.0,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,48142611.0,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,153921.2,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,10328087.5,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,64956671.0,1,2020-01-01
Production,Sulphur (tonnes),,,2020,January,188163.2,1,2020-01-01
Closing Inventory,Electricity (MWh),,,2020,February,14116.9,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,10371.4,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,219.3,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1380913.3,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1200944.4,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1215428.3,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,4538.8,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,107939.6,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1214134.7,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,384172.6,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,92831.3,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,526718.4,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,37039.7,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,0.5,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,127658.9,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,690003.1,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,15436.3,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,2731.0,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,74538.0,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1149360.8,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,484363.2,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,2963.6,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,102230.7,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,108500.9,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,84282.5,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,146.5,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,66118.2,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,67711.3,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,151.7,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,23424.7,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,74734.0,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,370087.3,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,91383.9,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,11327.2,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1328744.8,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,87353.4,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1188816.5,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,398785.6,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,144495.4,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,2694941.0,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1813784.0,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,258015.0,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,144610.0,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1818260.7,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1457214.8,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,4960.7,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,128886.9,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,1049905.9,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,6572.2,2,2020-02-01
Closing Inventory,Electricity (MWh),,,2020,February,59039.2,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,37421.5,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,0.0,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,155467.1,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,0.0,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,2131.4,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,3150.5,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,91.0,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,18098.3,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,45518.1,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,89161.3,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,44778.0,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,708057.0,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,148068.8,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,42960.3,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,72158.0,2,2020-02-01
Closing Inventory,Sulphur (tonnes),,,2020,February,168177.9,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,2163.5,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,192378.7,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,130716.9,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,39571.1,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,4317.0,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,133743.9,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,129470.4,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,2343.9,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,8784.3,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,69993.6,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,156647.3,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,448554.0,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,233376.5,2,2020-02-01
Exported,Electricity (MWh),,,2020,February,127229.6,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,2163.5,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,192378.7,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,130716.9,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,39571.1,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,4317.0,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,133743.9,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,129470.4,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,2343.9,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,8784.3,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,69993.6,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,156647.3,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,448554.0,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,233376.5,2,2020-02-01
Generated,Electricity (MWh),,,2020,February,127229.6,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,14116.9,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,10371.4,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,219.3,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,1380913.3,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,1200944.4,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,1215428.3,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,4538.8,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,107939.6,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,1214134.1,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,384172.6,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,92831.3,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,526718.4,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,37039.7,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,0.5,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,127658.9,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,690003.1,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,15436.3,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,2731.0,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,74538.0,2,2020-02-01
Inventory Adjustment,Electricity (MWh),,,2020,February,1149360.7,2,2020-02-01
