Year,Month,Date,Label,Top Level,Category 1,Category 2,Type,Value
2021,4,2021-04-01,Total Imports,Total Imports,Receipts,,flow,2610373
2021,5,2021-05-01,Total Imports,Total Imports,Receipts,,flow,2525863.5
2021,6,2021-06-01,Total Imports,Total Imports,Receipts,,flow,2247498.8000000003
2021,7,2021-07-01,Total Imports,Total Imports,Receipts,,flow,2251047.7
2021,8,2021-08-01,Total Imports,Total Imports,Receipts,,flow,2259173.5
2021,9,2021-09-01,Total Imports,Total Imports,Receipts,,flow,2127279
2021,10,2021-10-01,Total Imports,Total Imports,Receipts,,flow,2331012.1
2021,11,2021-11-01,Total Imports,Total Imports,Receipts,,flow,2418483.2
2021,12,2021-12-01,Total Imports,Total Imports,Receipts,,flow,2618931.6
2021,1,2021-01-01,Total Receipts,Total Receipts,Receipts,,flow,4306980.100000001
2021,2,2021-02-01,Total Receipts,Total Receipts,Receipts,,flow,3785681.1
2021,3,2021-03-01,Total Receipts,Total Receipts,Receipts,,flow,4352737.6
2021,4,2021-04-01,Total Receipts,Total Receipts,Receipts,,flow,4308043.300000001
2021,5,2021-05-01,Total Receipts,Total Receipts,Receipts,,flow,4223196
2021,6,2021-06-01,Total Receipts,Total Receipts,Receipts,,flow,3899068.9000000004
2021,7,2021-07-01,Total Receipts,Total Receipts,Receipts,,flow,4066779.5999999996
2021,8,2021-08-01,Total Receipts,Total Receipts,Receipts,,flow,4180616.8
2021,9,2021-09-01,Total Receipts,Total Receipts,Receipts,,flow,4026767.3000000003
2021,10,2021-10-01,Total Receipts,Total Receipts,Receipts,,flow,4334495.9
2021,11,2021-11-01,Total Receipts,Total Receipts,Receipts,,flow,4340863
2021,12,2021-12-01,Total Receipts,Total Receipts,Receipts,,flow,4693260.8
2021,1,2021-01-01,Flare or Waste,Flare or Waste,,,flow,211512.8
2021,2,2021-02-01,Flare or Waste,Flare or Waste,,,flow,187170.1
2021,3,2021-03-01,Flare or Waste,Flare or Waste,,,flow,200592.4
2021,4,2021-04-01,Flare or Waste,Flare or Waste,,,flow,171667
2021,5,2021-05-01,Flare or Waste,Flare or Waste,,,flow,158921.9
2021,6,2021-06-01,Flare or Waste,Flare or Waste,,,flow,221009.2
2021,7,2021-07-01,Flare or Waste,Flare or Waste,,,flow,215117.9
2021,8,2021-08-01,Flare or Waste,Flare or Waste,,,flow,215435.2
2021,9,2021-09-01,Flare or Waste,Flare or Waste,,,flow,200486
2021,10,2021-10-01,Flare or Waste,Flare or Waste,,,flow,224154.5
2021,11,2021-11-01,Flare or Waste,Flare or Waste,,,flow,220256.6
2021,12,2021-12-01,Flare or Waste,Flare or Waste,,,flow,219146
2021,1,2021-01-01,Fuel,Fuel,,,flow,87591.1
2021,2,2021-02-01,Fuel,Fuel,,,flow,80566
2021,3,2021-03-01,Fuel,Fuel,,,flow,84139.8
2021,4,2021-04-01,Fuel,Fuel,,,flow,88238.1
2021,5,2021-05-01,Fuel,Fuel,,,flow,84442.7
2021,6,2021-06-01,Fuel,Fuel,,,flow,93765.6
2021,7,2021-07-01,Fuel,Fuel,,,flow,87300.2
2021,8,2021-08-01,Fuel,Fuel,,,flow,91099.8
2021,9,2021-09-01,Fuel,Fuel,,,flow,76713.5
2021,10,2021-10-01,Fuel,Fuel,,,flow,97920.9
2021,11,2021-11-01,Fuel,Fuel,,,flow,97031.3
2021,12,2021-12-01,Fuel,Fuel,,,flow,94521.1
2021,1,2021-01-01,Shrinkage,Shrinkage,,,flow,292141.4
2021,2,2021-02-01,Shrinkage,Shrinkage,,,flow,262714.7
2021,3,2021-03-01,Shrinkage,Shrinkage,,,flow,313409
2021,4,2021-04-01,Shrinkage,Shrinkage,,,flow,304439.6
2021,5,2021-05-01,Shrinkage,Shrinkage,,,flow,303527.5
2021,6,2021-06-01,Shrinkage,Shrinkage,,,flow,280454.5
2021,7,2021-07-01,Shrinkage,Shrinkage,,,flow,287321.6
2021,8,2021-08-01,Shrinkage,Shrinkage,,,flow,292277.9
2021,9,2021-09-01,Shrinkage,Shrinkage,,,flow,284474.9
2021,10,2021-10-01,Shrinkage,Shrinkage,,,flow,303588.2
2021,11,2021-11-01,Shrinkage,Shrinkage,,,flow,300025.2
2021,12,2021-12-01,Shrinkage,Shrinkage,,,flow,302898.6
2021,1,2021-01-01,Closing Inventory,Closing Inventory,,,stock,11471104.8
2021,2,2021-02-01,Closing Inventory,Closing Inventory,,,stock,10909343.5
2021,3,2021-03-01,Closing Inventory,Closing Inventory,,,stock,11671129.9
2021,4,2021-04-01,Closing Inventory,Closing Inventory,,,stock,11856607.9
2021,5,2021-05-01,Closing Inventory,Closing Inventory,,,stock,11772795
2021,6,2021-06-01,Closing Inventory,Closing Inventory,,,stock,11705120.8
2021,7,2021-07-01,Closing Inventory,Closing Inventory,,,stock,11964726.1
2021,8,2021-08-01,Closing Inventory,Closing Inventory,,,stock,11917774.8
2021,9,2021-09-01,Closing Inventory,Closing Inventory,,,stock,12183074.3
2021,10,2021-10-01,Closing Inventory,Closing Inventory,,,stock,12816921
2021,11,2021-11-01,Closing Inventory,Closing Inventory,,,stock,12684001.5
2021,12,2021-12-01,Closing Inventory,Closing Inventory,,,stock,11759948.5
2021,1,2021-01-01,Adjustments,Adjustments,,,flow,-34586.7
2021,2,2021-02-01,Adjustments,Adjustments,,,flow,12143.3
2021,3,2021-03-01,Adjustments,Adjustments,,,flow,-79800.1
2021,4,2021-04-01,Adjustments,Adjustments,,,flow,7438.1
2021,5,2021-05-01,Adjustments,Adjustments,,,flow,-39808.1
2021,6,2021-06-01,Adjustments,Adjustments,,,flow,55993.4
2021,7,2021-07-01,Adjustments,Adjustments,,,flow,-125441.2
2021,8,2021-08-01,Adjustments,Adjustments,,,flow,6717.2
2021,9,2021-09-01,Adjustments,Adjustments,,,flow,-250.1
2021,10,2021-10-01,Adjustments,Adjustments,,,flow,-25301.7
2021,11,2021-11-01,Adjustments,Adjustments,,,flow,-6385.1
2021,12,2021-12-01,Adjustments,Adjustments,,,flow,25321.3
2021,1,2021-01-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,21816054.700000003
2021,2,2021-02-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,19728410.3
2021,3,2021-03-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,20776630.199999996
2021,4,2021-04-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,19341651.500000004
2021,5,2021-05-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,20201422.799999997
2021,6,2021-06-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,20569981.6
2021,7,2021-07-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,21141827.800000004
2021,8,2021-08-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,21415830.400000002
2021,9,2021-09-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,20076217.400000002
2021,10,2021-10-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,21966576.9
2021,11,2021-11-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,22193965.4
2021,12,2021-12-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,22999465.8
2021,1,2021-01-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,0
2021,2,2021-02-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,0
2021,3,2021-03-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,402
2021,4,2021-04-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,5940
2021,5,2021-05-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,4280.9
2021,6,2021-06-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,25421.9
2021,7,2021-07-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,52742.8
2021,8,2021-08-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,25798.699999999997
2021,9,2021-09-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,34172.2
2021,10,2021-10-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,36392.4
2021,11,2021-11-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,30277.7
2021,12,2021-12-01,Alberta Injection and Well Use,Alberta Injection and Well Use,Alberta Use,,flow,42846
2021,1,2021-01-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2279154.2
2021,2,2021-02-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2054646.4
2021,3,2021-03-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2421967
2021,4,2021-04-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,1709501.5
2021,5,2021-05-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,1513444.1
2021,6,2021-06-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2180975.1
2021,7,2021-07-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2364386.1
2021,8,2021-08-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2366421.4
2021,9,2021-09-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,1790587.5
2021,10,2021-10-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,1931870.3
2021,11,2021-11-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2280845.2
2021,12,2021-12-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2531308.3
2021,1,2021-01-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,13046.4
2021,2,2021-02-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,11666.6
2021,3,2021-03-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,13242.9
2021,4,2021-04-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,14117.9
2021,5,2021-05-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,12861.2
2021,6,2021-06-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,13566.3
2021,7,2021-07-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,10368.1
2021,8,2021-08-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,17260.4
2021,9,2021-09-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,16741.6
2021,10,2021-10-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,15504.3
2021,11,2021-11-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,12572.6
2021,12,2021-12-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,14256.9
2021,1,2021-01-01,Plant Use,Plant Use,Alberta Use,,flow,20950.5
2021,2,2021-02-01,Plant Use,Plant Use,Alberta Use,,flow,15779.8
2021,3,2021-03-01,Plant Use,Plant Use,Alberta Use,,flow,12018.9
2021,4,2021-04-01,Plant Use,Plant Use,Alberta Use,,flow,6451.5
2021,5,2021-05-01,Plant Use,Plant Use,Alberta Use,,flow,15549.3
2021,6,2021-06-01,Plant Use,Plant Use,Alberta Use,,flow,11864.1
2021,7,2021-07-01,Plant Use,Plant Use,Alberta Use,,flow,-15098.2
2021,8,2021-08-01,Plant Use,Plant Use,Alberta Use,,flow,14861.5
2021,9,2021-09-01,Plant Use,Plant Use,Alberta Use,,flow,25392.7
2021,10,2021-10-01,Plant Use,Plant Use,Alberta Use,,flow,10026.2
2021,11,2021-11-01,Plant Use,Plant Use,Alberta Use,,flow,14327.1
2021,12,2021-12-01,Plant Use,Plant Use,Alberta Use,,flow,2298.5
2021,1,2021-01-01,Line Fill,Line Fill,Alberta Use,,flow,779.6
2021,2,2021-02-01,Line Fill,Line Fill,Alberta Use,,flow,56.1
2021,3,2021-03-01,Line Fill,Line Fill,Alberta Use,,flow,281.1
2021,4,2021-04-01,Line Fill,Line Fill,Alberta Use,,flow,75.8
2021,5,2021-05-01,Line Fill,Line Fill,Alberta Use,,flow,0
2021,6,2021-06-01,Line Fill,Line Fill,Alberta Use,,flow,30.3
2021,7,2021-07-01,Line Fill,Line Fill,Alberta Use,,flow,25
2021,8,2021-08-01,Line Fill,Line Fill,Alberta Use,,flow,0
2021,9,2021-09-01,Line Fill,Line Fill,Alberta Use,,flow,0
2021,10,2021-10-01,Line Fill,Line Fill,Alberta Use,,flow,742.9
2021,11,2021-11-01,Line Fill,Line Fill,Alberta Use,,flow,89.9
2021,12,2021-12-01,Line Fill,Line Fill,Alberta Use,,flow,0
2021,1,2021-01-01,Load Fluid,Load Fluid,Alberta Use,,flow,-314
2021,2,2021-02-01,Load Fluid,Load Fluid,Alberta Use,,flow,793.2
2021,3,2021-03-01,Load Fluid,Load Fluid,Alberta Use,,flow,-16.2
2021,4,2021-04-01,Load Fluid,Load Fluid,Alberta Use,,flow,1643.8
2021,5,2021-05-01,Load Fluid,Load Fluid,Alberta Use,,flow,1330.2
2021,6,2021-06-01,Load Fluid,Load Fluid,Alberta Use,,flow,264.2
2021,7,2021-07-01,Load Fluid,Load Fluid,Alberta Use,,flow,52.7
2021,8,2021-08-01,Load Fluid,Load Fluid,Alberta Use,,flow,3688.6
2021,9,2021-09-01,Load Fluid,Load Fluid,Alberta Use,,flow,-1003.2
2021,10,2021-10-01,Load Fluid,Load Fluid,Alberta Use,,flow,3267.2
2021,11,2021-11-01,Load Fluid,Load Fluid,Alberta Use,,flow,-2391
2021,12,2021-12-01,Load Fluid,Load Fluid,Alberta Use,,flow,2124.6
2021,1,2021-01-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,162258.3
2021,2,2021-02-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,167941.1
2021,3,2021-03-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,176736.2
2021,4,2021-04-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,156840.4
2021,5,2021-05-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,115819.7
2021,6,2021-06-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,141356.5
2021,7,2021-07-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,165911.4
2021,8,2021-08-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,250467.7
2021,9,2021-09-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,303674.5
2021,10,2021-10-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,373381.9
2021,11,2021-11-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,253889
2021,12,2021-12-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,253365.2
2021,1,2021-01-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2475875
2021,2,2021-02-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2250883.2
2021,3,2021-03-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2624631.9
2021,4,2021-04-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,1894570.9
2021,5,2021-05-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,1663285.4
2021,6,2021-06-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2373478.4
2021,7,2021-07-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2578387.9
2021,8,2021-08-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2678498.3000000003
2021,9,2021-09-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2169565.3
2021,10,2021-10-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2371185.1999999997
2021,11,2021-11-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2589610.5000000005
2021,12,2021-12-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2846199.5
2021,1,2021-01-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,18674302.8
2021,2,2021-02-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,16771136.4
2021,3,2021-03-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,17829227.2
2021,4,2021-04-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,16773022.9
2021,5,2021-05-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,17761697
2021,6,2021-06-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,17524843.3
2021,7,2021-07-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,18039137.1
2021,8,2021-08-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,18398038.6
2021,9,2021-09-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,17513447.9
2021,10,2021-10-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,19238058.6
2021,11,2021-11-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,19214214.7
2021,12,2021-12-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,19422452.7
2021,1,2021-01-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,665876.9000000022
2021,2,2021-02-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,706390.6999999993
2021,3,2021-03-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,322771.09999999776
2021,4,2021-04-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,674057.700000003
2021,5,2021-05-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,776440.3999999985
2021,6,2021-06-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,671659.9000000022
2021,7,2021-07-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,524302.8000000045
2021,8,2021-08-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,339293.5
2021,9,2021-09-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,393204.200000003
2021,10,2021-10-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,357333.09999999776
2021,11,2021-11-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,390140.19999999925
2021,12,2021-12-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,730813.6000000015
2021,1,2021-01-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,21816054.700000003
2021,2,2021-02-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,19728410.3
2021,3,2021-03-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,20776630.199999996
2021,4,2021-04-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,19341651.500000004
2021,5,2021-05-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,20201422.799999997
2021,6,2021-06-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,20569981.6
2021,7,2021-07-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,21141827.800000004
2021,8,2021-08-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,21415830.400000002
2021,9,2021-09-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,20076217.400000002
2021,10,2021-10-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,21966576.9
2021,11,2021-11-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,22193965.4
2021,12,2021-12-01,TOTAL OIL & EQUIVALENT DISPOSITION,TOTAL OIL & EQUIVALENT DISPOSITION,DISPOSITION,,flow,22999465.8
2022,1,2022-01-01,Opening Inventory,Opening Inventory,,,stock,11760098.8
2022,2,2022-02-01,Opening Inventory,Opening Inventory,,,stock,10517088.4
2022,3,2022-03-01,Opening Inventory,Opening Inventory,,,stock,10411031.7
2022,4,2022-04-01,Opening Inventory,Opening Inventory,,,stock,10129376
2022,5,2022-05-01,Opening Inventory,Opening Inventory,,,stock,10217290.4
2022,6,2022-06-01,Opening Inventory,Opening Inventory,,,stock,10548783.4
2022,7,2022-07-01,Opening Inventory,Opening Inventory,,,stock,10143492.3
2022,8,2022-08-01,Opening Inventory,Opening Inventory,,,stock,10201256.1
2022,9,2022-09-01,Opening Inventory,Opening Inventory,,,stock,10392660.5
2022,10,2022-10-01,Opening Inventory,Opening Inventory,,,stock,10381738.7
2022,11,2022-11-01,Opening Inventory,Opening Inventory,,,stock,10541244.4
2022,12,2022-12-01,Opening Inventory,Opening Inventory,,,stock,11256266.8
2022,1,2022-01-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1254553.7
2022,2,2022-02-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1172583
2022,3,2022-03-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1368608.2
2022,4,2022-04-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1381041.6
2022,5,2022-05-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1372370.3
2022,6,2022-06-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1316809.8
2022,7,2022-07-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1372443.4
2022,8,2022-08-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1401105
2022,9,2022-09-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1329828.7
2022,10,2022-10-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1439680.3
2022,11,2022-11-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1406817.2
2022,12,2022-12-01,Crude Oil Light,Crude Oil Light,Production,Crude Oil Production,flow,1467453.4
2022,1,2022-01-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,372292.8
2022,2,2022-02-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,349268
2022,3,2022-03-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,396631.9
2022,4,2022-04-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,390009.7
2022,5,2022-05-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,395645
2022,6,2022-06-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,376818.5
2022,7,2022-07-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,390262.6
2022,8,2022-08-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,394632.2
2022,9,2022-09-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,380490.4
2022,10,2022-10-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,395287.8
2022,11,2022-11-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,364053.5
2022,12,2022-12-01,Crude Oil Medium,Crude Oil Medium,Production,Crude Oil Production,flow,353470.3
2022,1,2022-01-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,167667.9
2022,2,2022-02-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,155331.7
2022,3,2022-03-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,175643.6
2022,4,2022-04-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,171536.3
2022,5,2022-05-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,177514.4
2022,6,2022-06-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,165775.6
2022,7,2022-07-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,168243.7
2022,8,2022-08-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,171018.4
2022,9,2022-09-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,170357.6
2022,10,2022-10-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,178519.2
2022,11,2022-11-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,166536
2022,12,2022-12-01,Crude Oil Heavy,Crude Oil Heavy,Production,Crude Oil Production,flow,162132.1
2022,1,2022-01-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,425228.6
2022,2,2022-02-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,406803.3
2022,3,2022-03-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,466286
2022,4,2022-04-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,466734.4
2022,5,2022-05-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,492220.9
2022,6,2022-06-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,480653.2
2022,7,2022-07-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,496945.4
2022,8,2022-08-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,503419.1
2022,9,2022-09-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,479960.4
2022,10,2022-10-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,491555.4
2022,11,2022-11-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,466067.6
2022,12,2022-12-01,Crude Oil Ultra-Heavy,Crude Oil Ultra-Heavy,Production,Crude Oil Production,flow,463777.5
2022,1,2022-01-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2219743
2022,2,2022-02-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2083986
2022,3,2022-03-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2407169.7
2022,4,2022-04-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2409322
2022,5,2022-05-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2437750.6
2022,6,2022-06-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2340057.1
2022,7,2022-07-01,Total Crude Oil Production,Total Crude Oil Production,Production,Crude Oil Production,flow,2427895.1
